CIDADE,UF,CANAL_VENDAS,CURSO,DS_TURNO_INSCRICAO,FL_MATRICULADO,VL_MENSALIDADE,MODALIDADES,IDADE,cluster
40,26,2,83,1,1,65.0,0,27.187352634287716,1
203,20,12,83,1,1,65.0,0,31.87738733725903,1
278,26,12,0,1,0,110.0,2,23.75127934051714,3
227,1,12,0,1,0,110.0,2,27.37900612477691,3
352,10,12,0,0,0,110.0,2,18.404146955868583,3
65,18,12,0,1,0,65.0,0,24.030545855229967,3
19,21,12,0,1,1,65.0,3,41.10960976482427,0
251,18,12,0,1,1,65.0,3,38.97130439236625,0
350,26,12,0,1,1,65.0,0,27.236634960413507,2
361,26,12,0,1,1,65.0,3,23.10787119387484,2
134,27,12,0,1,1,65.0,0,23.474750732811298,2
359,26,12,0,1,1,110.0,0,22.965500029511436,2
